"USER_ID","ps_weight_st"
10096414,1.2023958966
10099649,0.8697814082
10103125,1.0423129681
10107215,2.3296129266
10110692,0.4041922995
10113048,2.0612335718
10113181,3.1366094
10113260,0.4681165007
10113501,0.4006251039
10113647,1.4939607252
10116033,0.7294345388
10117071,2.1349297502
10118485,0.7294345388
10119003,0.0920949567
10130933,3.1366094
10135585,0.3857071765
10142064,0.3942037557
10144488,0.4324107443
10162353,0.7294345388
10163218,0.514708414
10164866,18.552804812
10177454,3.5234127731
10188624,1.0568572091
10188714,0.3183073787
10192018,0.4855997178
10192278,0.2076240197
10196353,0.1493720867
10198092,0.736911897
10203421,3.0698034788
10204030,1.9812066405
10204647,3.1366094
10204946,2.4405783122
10210397,1.4201916211
10213055,4.0891652321
10217106,1.0902575451
10217313,0.3071273077
10222407,0.4041922995
10228562,0.6858231441
10240433,3.0698034788
10241523,0.7422707863
10246618,0.6609064152
10247155,0.1534669658
10251416,0.4671630777
10255062,1.0790037982
10256872,0.6390061194
10277558,0.3714436712
10277742,2.1513340306
10287380,0.2834625624
10289262,1.0598448939
10290457,0.0925076176
10290602,0.2810099755
10291646,0.2714357325
10294729,0.3543129514
10306693,0.1555708913
10310790,0.158097832
10310840,0.2935779141
10313624,0.7148751811
10315491,0.4855997178
10319974,0.6326080809
10321531,0.9575623726
10329089,0.5744004584
10330370,0.296496548
10330809,0.3053282694
10333565,1.8036439278
10336703,0.2111384851
10345706,0.8193013531
10349593,0.3942037557
10350273,3.1366094
10352418,0.2930308818
10354181,2.1513340306
10358306,0.4855997178
10370266,0.2668170168
10370549,0.7294345388
10371445,0.2730137543
10372567,0.4041922995
10373433,0.2730137543
10379563,0.6163159596
10388293,0.2935779141
10397411,0.1552266268
10404168,2.3368615195
10410816,4.552992283
10413152,0.1243074534
10424889,4.0016845484
10426646,1.6442284997
10429540,0.1623216339
10431920,0.7148751811
10433740,0.6434973731
10434564,0.7148751811
10435246,0.6286886773
10435418,2.2009481645
10436181,0.4855997178
10437572,0.440406627
10439004,0.1352072283
10440473,0.4180419287
10441642,0.8317468342
10449581,0.5744004584
10452282,0.1731900984
10454147,1.2277714146
10455684,2.3799969411
10461243,0.0920949567
10461514,0.5744004584
10462622,0.1353859308
10469027,0.3543129514
10469941,1.0598448939
10476752,0.514708414
10487895,0.710044644
10488660,0.3553667912
10489056,1.2277714146
10489429,3.6774103171
10492122,0.2918641747
10498172,0.3543129514
10500728,1.8036439278
10502276,3.1821190415
10502305,0.2935779141
10503572,0.2076240197
10506779,1.6676724147
10508970,0.2930308818
10510110,0.1924035468
10510333,0.2935779141
10515567,0.4855997178
10519141,0.2076240197
10530702,0.3184015738
10533166,0.4041922995
10534285,4.6824943098
10534423,0.3857071765
10536957,0.4099848061
10541321,0.6201502944
10544340,1.0381141396
10548128,0.0925076176
10548421,0.6609064152
10550445,2.1059130336
10551084,0.8193013531
10551522,0.7422707863
10551607,1.2023958966
10552561,0.2043903063
10554115,12.359810277
10555455,0.2553834387
10555539,0.2076240197
10559210,1.2193070575
10562060,0.9575623726
10563173,0.4504864449
10566809,0.6858231441
10574785,0.7898804885
10581194,0.7148751811
10594271,4.552992283
10598159,1.4939607252
10598196,1.765769376
10599820,0.2834625624
10600527,0.2935779141
10601756,0.5744004584
10602696,0.2930308818
10605832,3.0476384572
10612023,1.0598448939
10613841,0.2809056929
10620805,0.1282724616
10622220,3.747996173
10622387,0.4041922995
10623749,0.7148751811
10624734,0.2596652058
10625202,1.2277714146
10630887,0.2834625624
10633391,0.7148751811
10638661,1.2023958966
10640836,0.2935779141
10640900,0.2596652058
10642252,0.5187184875
10643648,0.7148751811
10644210,0.4239696111
10648152,0.5744004584
10652349,0.4006251039
10653762,0.2076240197
10654609,0.2730137543
10659535,0.4999524037
10661348,1.5594091215
10666392,1.2450577675
10669329,1.0641368779
10674600,1.6026613428
10676083,0.1715210266
10682683,0.7294345388
10688452,2.4252322401
10691077,0.2777699512
10694106,3.1366094
10696102,1.2277714146
10696426,0.4462118289
10699187,1.0641368779
10702711,3.1366094
10703684,0.6434103722
10704498,0.4671630777
10706890,0.3781644822
10708135,0.2935779141
10708656,3.1366094
10709890,0.1615653185
10711433,0.4999524037
10712695,0.2777699512
10716671,0.495072358
10721103,0.2834625624
10723413,0.495072358
10725344,1.0381141396
10734044,0.1352072283
10735220,0.1715210266
10736415,0.8362723711
10737620,0.9575623726
10745336,1.0161823868
10747517,0.2179998468
10749568,0.2114943963
10754280,0.2834625624
10758512,0.1729233737
10760351,0.7898804885
10767504,0.495072358
10768115,0.2935779141
10770910,2.0238608948
10776227,0.7294345388
10777091,3.2095826535
10777989,0.2777699512
10781337,0.4041922995
10788628,0.6683882932
10790500,0.1084549249
10793961,0.2043903063
10798852,0.4488766109
10799522,0.6201502944
10800350,0.7294345388
10801051,0.2777699512
10802969,4.6527043092
10804977,0.2810099755
10805499,0.8317468342
10821822,1.5983958551
10824485,2.0612335718
10828723,2.1513340306
10830612,1.3651687405
10831261,0.6038288006
10835399,0.5744004584
10837738,0.1715210266
10837850,1.3753142727
10842088,0.1715210266
10842496,0.3183073787
10843603,1.0902575451
10855678,0.7294345388
10859925,9.7041072966
10861967,0.2777699512
10864300,0.7294345388
10880462,0.4041922995
10880948,3.0476384572
10881835,18.552804812
10892025,2.1697343376
10899481,0.1085711926
10906608,0.5616390006
10912082,1.6676724147
10915767,4.8347697602
10923117,0.6609064152
10925792,1.1366720505
10928019,1.0598448939
10928660,0.3250530617
10929922,0.1882344452
10932573,1.3753142727
10936251,0.7294345388
10936721,0.1352072283
10937106,0.8317468342
10943665,0.4084850725
10960347,0.4099848061
10962444,1.0598448939
10965793,0.1744239098
10969999,0.4108047862
10971302,0.4041922995
10977398,1.4702972679
10979727,1.4670103953
10981656,0.514708414
10983602,4.0016845484
10987358,3.1366094
10988468,0.3553667912
10993636,2.9827636072
11001501,0.7422707863
11003491,0.8535250533
11004206,0.7274328241
11009455,0.3242363608
11009724,0.4855997178
11017865,0.495072358
11019402,1.2505759385
11020838,0.2578275908
11023522,0.4093015524
11026071,0.1715210266
11031784,0.4041922995
11032255,2.798971766
11035867,0.4722174549
11040998,0.4041922995
11041324,0.1243074534
11043378,1.6442284997
11043980,1.2277714146
11048974,0.4553543201
11051172,0.1493720867
11051176,0.4405647875
11051229,0.2114943963
11052183,0.2877647925
11055872,3.1565683609
11056570,2.4252322401
11056796,1.0381141396
11058165,1.585021124
11058514,0.4671630777
11068806,2.4252322401
11080863,4.0891652321
11081357,1.6442284997
11084605,0.156426552
11088266,1.1341619814
11091101,0.6434973731
11093478,0.535552309
11093744,0.0982845089
11097098,0.6740467839
11098178,1.5268355678
11098525,0.6475872322
11101903,0.7081007902
11104094,1.0902575451
11105701,0.3363914173
11106361,0.4151797046
11112650,0.4084850725
11114777,1.0790037982
11118471,0.7148751811
11119367,0.5015253258
11127325,0.2001771768
11128794,1.1055106748
11132774,1.585021124
11138552,0.110696369
11140110,0.7294345388
11148561,0.3781644822
11149075,4.0891652321
11150495,3.1366094
11153411,0.1555708913
11158842,0.4739985228
11160360,0.2930308818
11167639,0.4571994984
11179251,0.3543129514
11179776,0.0872653175
11185575,3.1821190415
11188732,0.7081007902
11192758,3.1366094
11193849,0.2591971349
11198108,1.0381141396
11199422,0.1981148991
11201376,0.4084850725
11208409,0.4041922995
11210293,0.2930308818
11215122,0.5048095827
11216679,0.3857071765
11222911,0.3071273077
11225680,0.110696369
11225744,0.1277645114
11232906,0.4108047862
11234052,0.4093015524
11238023,0.2121632352
11238650,0.5766114384
11240752,0.2179998468
11242332,0.2877850392
11242634,0.4093015524
11245357,0.3956422682
11250154,0.2591971349
11264128,0.4108047862
11266011,1.0598448939
11266959,0.2777699512
11270110,0.5034239046
11274032,0.6038288006
11274240,0.1252742843
11275818,0.7294345388
11276183,0.3956422682
11278854,1.0381141396
11284181,0.7294345388
11287057,0.7294345388
11288394,0.495072358
11288457,0.5842700093
11289373,0.2777699512
11290009,1.5268355678
11290383,0.2271239946
11291990,0.3942037557
11292063,0.7294345388
11292618,3.1821190415
11294290,3.1366094
11295140,4.6527043092
11306183,0.4041922995
11306376,0.1352072283
11310259,2.0908431512
11311476,1.0598448939
11315490,0.1630183561
11317558,1.0598448939
11317622,1.0902575451
11319502,3.1821190415
11325799,0.4405647875
11326058,0.2043903063
11327151,0.5744004584
11331050,0.7294345388
11334731,0.2114943963
11337898,1.761084879
11340626,0.5766114384
11343547,0.8967313069
11343953,0.5744004584
11348740,2.4252322401
11348940,0.2777699512
11352627,1.0598448939
11356760,0.4041922995
11358215,1.0423129681
11370096,1.0641368779
11376157,2.1349297502
11378463,1.0350721813
11386741,0.4320749225
11390270,3.1821190415
11400970,0.1625727996
11404457,0.7294345388
11407161,0.5744004584
11408816,0.4041922995
11416698,0.7294345388
11420873,0.7294345388
11421297,0.6609064152
11422259,1.6639259793
11422723,0.5048095827
11423864,1.0381141396
11424100,0.7245780625
11427443,2.1513340306
11430557,0.5744004584
11439671,0.2872312953
11449320,0.1715210266
11451641,1.3947821332
11459338,0.4041922995
11459408,0.2179998468
11460824,0.2834625624
11461517,0.8193013531
11463039,0.4041922995
11463808,3.0476384572
11468990,0.7148751811
11475207,4.1662925155
11475245,2.4252322401
11478483,0.1331674203
11485180,3.0476384572
11485409,0.1352072283
11486122,0.2930308818
11488213,0.7148751811
11489971,0.4322752076
11491192,0.2777699512
11505321,0.514708414
11507416,0.6609064152
11508789,0.4041922995
11509002,0.4296594108
11512734,0.1243074534
11513715,0.7148751811
11517558,1.2277714146
11520834,4.0771378215
11525961,0.8137942551
11526412,0.2877647925
11527012,0.491912627
11527920,4.6527043092
11530954,0.4405647875
11544197,0.2730137543
11564739,2.1059130336
11572190,0.5015253258
11591698,2.1513340306
11592786,1.1366720505
11601329,2.798971766
11602800,0.5187184875
11607222,1.2408037092
11614009,0.4041922995
11614512,0.4041922995
11615292,0.6831459935
11616808,0.6160170215
11619221,0.6326080809
11633363,0.4375964363
11636162,0.8535250533
11641237,0.1164984384
11644008,0.3183073787
11651158,0.5744004584
11657507,1.6442284997
11659618,0.1866906604
11662778,0.5744004584
11667758,1.1693347278
11671770,2.798971766
11674824,0.8535250533
11675041,1.0641368779
11675092,0.710044644
11675379,0.7148751811
11675784,0.3244327436
11676770,0.5766114384
11683936,1.568964769
11686125,0.4999524037
11686917,0.8193013531
11689160,0.5286035627
11690782,0.4462118289
11695121,1.0598448939
11696162,0.7294345388
11696275,0.3543129514
11697052,0.2834625624
11704078,0.7148751811
11704230,0.7148751811
11705806,0.2777699512
11705832,0.4855997178
11711308,0.7294345388
11714642,0.4630924938
11716580,0.2862555354
11721105,0.2834625624
11722393,0.4041922995
11724159,1.6442284997
11728904,0.2975162091
11737063,4.0891652321
11739372,0.491912627
11741872,0.7148751811
11745019,0.5744004584
11748112,0.2553834387
11748563,0.6434973731
11760251,0.1373595859
11761828,0.1353859308
11762521,0.6201502944
11762985,0.2834625624
11766378,0.2935779141
11771224,0.4041922995
11777189,0.1156553732
11790530,0.7294345388
11794097,0.2935779141
11801890,2.1349297502
11804305,0.1085756051
11815146,0.1715210266
11817394,2.4252322401
11838178,0.514708414
11848127,0.2777699512
11850065,0.4041922995
11853826,0.0734367067
11860193,2.6184906485
11867504,3.0698034788
11868965,0.1623216339
11880180,0.4041922995
11886048,0.7393526888
11887812,0.5744004584
11890747,0.4671630777
11905450,0.2777699512
11906068,0.0925076176
11906302,0.4041922995
11915182,0.3489263926
11918052,0.1715210266
11924208,0.2001771768
11929583,1.0705305678
11936863,1.193976749
11940075,0.1454969689
11942378,0.3543129514
11946846,0.2319881404
11948354,0.5830461377
11951944,0.2834625624
11958849,3.1576346244
11959223,0.7225098509
11961613,0.4462118289
11961905,0.495072358
11968686,0.4084850725
11968861,1.1055106748
11971411,0.3522939031
11980306,3.1709194166
11982046,3.1143253556
11989255,0.3250530617
12001808,1.1366720505
12004353,2.1656289708
12013847,3.0476384572
12016508,0.2930308818
12020584,0.514708414
12021760,0.7294345388
12034458,1.6676724147
12038268,0.4099848061
12038732,0.4671630777
12043381,0.5744004584
12049074,1.6442284997
12050683,0.4041922995
12052326,2.798971766
12053460,4.0891652321
12064352,0.3956422682
12069107,0.2076240197
12071896,0.1891255009
12079608,0.1790954059
12100028,0.2810099755
12109258,1.8036439278
12112295,1.1366720505
12117145,1.2023958966
12118941,0.8535250533
12123371,0.4151797046
12145082,0.1352072283
12146020,0.2730137543
12157021,0.2553834387
12158915,1.8376811096
12160814,0.5744004584
12163593,0.2271239946
12165224,0.1243074534
12173594,0.6286886773
12187095,0.4488766109
12199143,0.2596652058
12211090,0.4041922995
12212032,0.8114793191
12218245,0.1731900984
12237238,1.5983958551
12241773,1.2277714146
12264016,0.3857071765
12271679,1.2277714146
12274811,0.1352072283
12278905,0.1555708913
12283396,0.0925076176
12284824,4.7311060916
12285550,2.9827636072
12287939,0.7393526888
12292247,3.1366094
12299600,1.0902575451
12310574,0.6609064152
12322121,0.4041922995
12324074,1.0641368779
12329388,2.9827636072
12335602,0.7148751811
12338935,0.6326080809
12342526,0.7081007902
12350680,0.6434973731
12353815,0.158097832
12366677,0.8173065747
12368243,0.6201502944
12378726,0.1534669658
12381257,1.0752352521
12382344,0.2877647925
12382741,0.1866442258
12385577,4.0016845484
12391991,0.1682580063
12393178,0.4093015524
12396739,0.2777699512
12400431,0.3457662045
12401367,0.4887521727
12404391,2.4405783122
12407613,0.1085756051
12413933,0.110696369
12426904,4.7311060916
12440459,0.5015550539
12472665,1.0641368779
12474057,1.0381141396
12477524,0.7148751811
12493595,0.3127634873
12493614,0.2043903063
12498354,0.8623856423
12505194,0.4041922995
12507111,18.552804812
12512359,0.2834625624
12520252,1.8376811096
12534756,0.4041922995
12542528,2.3534757996
12548716,0.2930308818
12562319,1.0641368779
12574192,0.4041922995
12597364,0.1454654717
12632709,0.4041922995
12635589,1.4003648858
12705637,1.2277714146
12729341,0.4405647875
12742782,1.0568572091
12776250,0.1415788146
12808754,0.7225098509
12916262,4.0891652321
12941666,0.4041922995
12992755,3.0476384572
13007949,1.0641368779
13027300,0.3489263926
13034956,0.3786082546
13042444,0.4377996828
13056774,0.7294345388
13101543,0.2777699512
13134584,0.2809056929
13146146,0.4093015524
13147323,0.7294345388
13155354,0.9575623726
13156076,0.2179998468
13158603,20.06184954
13159577,2.4252322401
13174543,3.6774103171
13200656,1.4201916211
13218177,1.0568572091
13218989,0.8317468342
13221823,2.1349297502
13222667,0.5766114384
13223695,0.3053282694
13230835,0.3543129514
13233561,2.1059130336
13255784,0.5758083917
13263792,0.2975162091
13271668,0.110696369
13313777,0.4488766109
13328887,0.1091915273
13331435,0.495072358
13363949,0.1454654717
13407353,0.6609064152
13422566,0.4322752076
13431552,0.6201502944
13431827,0.2100260844
13433371,0.1352072283
13444368,0.1924035468
13448182,0.7128371037
13476629,0.7274328241
13483552,1.0902575451
13499288,0.2076240197
13508922,0.6609064152
13519425,0.495072358
13522669,0.2668170168
13533394,1.6442284997
13552347,0.4504864449
13622756,9.5418234212
13628003,0.3183073787
13653709,0.3054177563
13669156,0.158097832
13673454,0.4295248719
13726271,3.4325249741
13729056,0.1091678192
13739830,1.2277714146
13739951,2.9827636072
13741509,0.2930308818
13763480,0.495072358
13768640,0.710044644
13798079,0.514708414
13798276,0.1715210266
13806142,0.1243074534
13874220,1.2023958966
13887898,1.0790037982
13907990,4.0891652321
13915273,1.6676724147
13929846,0.4099848061
13948920,6.1002422323
13957453,0.7148751811
13977097,0.1623216339
13979566,0.201209386
13986157,0.4770505687
13991321,2.5611722703
14003466,0.4320749225
14010994,1.0790037982
14011622,2.0908431512
14016783,0.2111384851
14020054,0.5830461377
14043206,2.3128964028
14048343,0.2043903063
14130351,0.8317468342
14159242,2.4252322401
14164868,0.5083333212
14173497,0.6959061345
14181408,1.1411361747
14209354,0.3532023445
14213007,0.2862555354
14215920,0.1085711926
14392381,0.1085711926
14514979,1.2247054593
14531142,0.2935779141
14553858,0.2140567382
282,0.4952154762
15582,1.3483249511
29907,0.1793011066
39025,1.4333278522
62561,0.5456900542
68195,2.8609133721
68233,0.1721339369
75474,0.3574439011
83331,4.0128469417
87807,1.3395334114
92156,0.9656111456
104904,1.1596546047
106406,0.7009715047
107724,0.2999703595
111816,2.9162583903
113788,0.362655156
113999,0.1919455953
122903,1.0060793295
130783,0.5586602074
142131,2.8609133721
145015,0.2937306598
145240,0.5456900542
145522,0.2104460179
145564,0.3887649882
146155,0.7658470149
146758,0.589097593
157635,0.3996440815
159332,1.5827354682
165392,0.1089324595
166456,1.836720344
167421,0.1775844225
169461,0.178087004
169792,0.3371845435
169904,0.4244233715
177875,0.3887649882
179611,0.3053073397
192311,0.5686870449
193495,0.7509160058
197252,0.681969739
206337,0.7658470149
208986,0.2116159566
215277,0.1934225343
230532,0.3996440815
237878,0.4615132645
238433,0.2104460179
239225,0.7295973319
242037,0.1371963642
246346,0.8580253206
258883,1.5827354682
259515,0.2785964806
270380,0.3996440815
284002,0.3816112192
285740,0.1526640945
299367,0.2174202893
301325,0.1412922658
308550,2.8609133721
313329,0.8576053449
320713,5.6277830296
322427,0.439535949
324224,0.3053073397
326265,0.3958818957
332428,0.2862454938
334496,0.3420750308
341044,0.2999703595
347576,0.5152153827
347865,0.3053073397
348362,0.3156442037
356559,0.8576053449
358287,0.9656111456
363058,0.5586602074
365390,0.1640723067
365431,0.1721339369
367591,0.2251519338
380186,0.840732949
389674,2.8609133721
394934,0.7658470149
396802,0.3996440815
397986,0.3371845435
406364,0.3174747271
420709,3.9473400237
425569,0.2288239479
444956,0.1288013356
450981,0.1472151374
457444,0.4240807681
469545,0.3825082152
472216,1.1290735819
478120,0.362655156
484457,0.2071740728
489206,0.1995806009
493769,0.7658470149
494171,0.3996440815
499992,0.5282345434
517306,0.1477587091
520355,1.5472836241
527303,0.3053073397
539312,1.4630091445
550552,3.2250802257
553875,0.2876512204
555422,0.2263937994
565986,0.7658470149
566573,2.0028177437
568470,0.3053073397
572694,0.2213098873
576356,0.3887649882
582541,0.4240807681
585431,0.3825082152
586792,0.5282345434
588820,0.2738409688
600524,1.4630091445
604849,0.1112071636
607194,1.8841770837
609429,0.7509160058
611056,0.2288239479
614589,0.623479318
615130,0.362655156
629519,2.2377215858
670532,0.6889599756
684971,0.1774777613
700263,0.7350358235
719335,1.1290735819
741428,0.6889599756
762708,0.331323007
763225,0.23332983
763535,0.0962152947
764074,0.6889599756
764403,0.178087004
769267,0.3996440815
769887,0.3818121329
772514,0.2577755959
772788,0.1472151374
773584,0.4437873085
774568,0.1801241058
774840,0.3996440815
776785,2.0386385142
780209,0.7509160058
782621,1.0060793295
786401,0.2288239479
788000,0.2196677571
796707,0.3887649882
796821,0.3053073397
798178,0.5152153827
803094,0.3996440815
807258,0.3996440815
807604,0.4437873085
809135,2.0386385142
809661,0.5152153827
810301,0.1721339369
811619,5.0971291421
816204,0.1689167043
817387,0.3017753123
820750,0.1392546488
822940,5.6277830296
832679,0.681969739
832701,0.5621033576
838993,2.2554117288
839962,0.715023987
841445,0.2761735334
851786,0.3371845435
859699,1.4630091445
859848,0.1998387373
864382,0.4234097447
866402,0.3816112192
869885,3.6583254984
870721,1.0125552877
874146,0.2873736715
874617,0.2937306598
874720,1.904763817
880042,16.0865597
880394,0.431493674
885932,0.3996440815
887556,0.3311536288
893423,0.3825082152
895333,0.6889599756
896819,1.4075415639
897438,0.2739723973
898686,0.2116159566
901667,0.2288239479
902045,2.0386385142
903594,0.3996440815
915633,0.8576053449
917076,1.5658628398
921909,1.904763817
923851,0.7658470149
924937,0.1866954266
926802,0.8576053449
936958,0.5152153827
939445,0.9404047432
940315,2.0028177437
944703,0.2878653919
950295,0.7658470149
953014,0.3473862566
955417,2.8609133721
955655,2.8609133721
963138,0.8576053449
963254,0.8576053449
966568,0.2102573463
968465,0.7109776118
973335,0.7762126425
973409,0.6889599756
980180,0.4477365005
1083212,2.2958900525
1128613,0.5152153827
1162438,1.1290735819
1169686,0.3996440815
1169977,0.1337639453
1194712,0.2937306598
1199831,0.3371845435
1210017,0.1374899426
1218772,1.5058846362
1226995,0.1841723368
1228746,0.3053073397
1231630,4.0128469417
1231859,0.6088227359
1231905,0.7956016127
1237025,0.3996440815
1239274,0.7658470149
1239523,0.3996440815
1242408,1.0119604138
1348924,0.2999703595
1370981,0.1174677474
1371811,0.3732474316
1386472,1.4075415639
1400476,2.0386385142
1401567,1.5221581883
1409136,0.5152153827
1409246,0.2738409688
1411976,0.3053073397
1414559,0.5152153827
1417806,0.1934225343
1421218,0.2219198336
1423533,0.7658470149
1423787,0.2196677571
1435019,2.80165577
1435491,1.0331416111
1442894,15.747479056
1451107,0.7658470149
1455908,0.4437873085
1458580,0.3649930275
1482880,1.1290735819
1495546,0.7658470149
1506922,0.2102573463
1511246,2.2377215858
1519496,5.6277830296
1536015,0.3903321399
1536713,16.0865597
1572370,0.7762126425
1579752,0.2251519338
1603108,0.4019889418
1618226,4.0982843542
1621608,0.3311536288
1622061,0.8576053449
1638828,1.5472836241
1645931,0.6435027483
1647777,0.5282345434
1689257,0.149541048
1702452,0.3996440815
1753498,4.0128469417
1812838,0.7829433251
1815609,1.5827354682
1830791,0.3653855377
1840110,0.3311536288
1840924,0.3818121329
1855291,0.1652369062
1894563,1.1596546047
1906779,0.2937306598
1923220,0.4738998667
1939260,0.1830598772
1963883,0.4836355377
1976285,0.2296656108
2004949,0.3984086836
2022565,0.2288239479
2034953,0.2392801204
2066689,0.5282345434
2110616,1.3395334114
2120489,0.4437873085
2165815,0.2571677817
2168699,0.178087004
2178235,0.1767800059
2181474,0.1472151374
2186350,0.362655156
2193563,0.5152153827
2196406,0.8166423398
2206764,0.7658470149
2212216,0.2999703595
2213722,0.6642746724
2214937,0.403138868
2217036,0.2999703595
2220070,1.0833435703
2221570,0.623479318
2224117,0.5484299176
2232686,0.2297757872
2242174,0.7628220255
2244481,0.5165547289
2247883,0.623479318
2253375,0.1249213305
2271638,0.8152475168
2279753,0.1526640945
2280233,0.23332983
2281841,1.1357193472
2283965,0.5898878293
2287237,1.3395334114
2295686,0.7658470149
2296207,0.3825082152
2301704,5.6277830296
2311872,1.9174394296
2315391,7.3810016104
2327986,0.7303296729
2347847,0.7509160058
2352242,2.2485869924
2354085,1.4630091445
2362255,1.4075415639
2369650,0.6756557124
2375594,0.5152153827
2376399,2.6641335901
2378067,0.7474800997
2379955,0.3818121329
2395203,1.0060793295
2400807,0.3825082152
2406916,4.0128469417
2410897,0.3179566182
2414900,0.3473862566
2415467,0.4244233715
2416756,0.5456900542
2421540,1.4630091445
2426218,0.1718223169
2426914,0.2999703595
2439757,0.3996440815
2448712,1.0060793295
2449294,0.3996440815
2450110,0.4922462086
2483654,0.5244909637
2507387,5.4729287057
2514570,0.9647795429
2517215,3.2250802257
2520472,0.6889599756
2524284,2.1213449574
2527429,1.0814310599
2529167,1.8100117423
2531755,0.2943862505
2544195,8.3328875876
2544243,0.9647795429
2549543,0.1721339369
2550094,0.362655156
2552835,0.3732474316
2563320,0.1112071636
2567744,0.2288239479
2568217,0.3825082152
2568258,0.2102573463
2572550,0.1425902333
2589288,0.8001741129
2590271,0.3996440815
2600458,0.1721339369
2603515,1.0738155748
2603960,0.3100822004
2608720,0.4244233715
2611747,0.6889599756
2617437,0.3825082152
2632936,0.3996440815
2638220,0.7658470149
2661460,1.4630091445
2662514,0.3818121329
2668439,4.0982843542
2681453,0.3420750308
2681608,0.623479318
2681950,1.0331416111
2686196,0.5586602074
2703405,0.3017753123
2704293,0.1285901785
2710320,0.840732949
2710329,0.3311536288
2713702,0.5046082444
2713858,0.1472151374
2722702,0.6756557124
2737678,0.2071308829
2741129,1.0884490073
2753718,0.7658470149
2754902,0.1643612635
2756462,0.6889599756
2770158,0.3311536288
2770161,0.7509160058
2776726,0.2288239479
2792666,1.4075415639
2793026,0.178087004
2796218,0.3741182181
2827235,1.4214115353
2829570,1.0016989535
2836572,0.6088227359
2841693,0.3371845435
2850967,0.3371845435
2898485,3.0868983763
2919886,0.2198643289
2945874,0.2739723973
2949930,1.1077355791
2958167,0.3053073397
2959860,3.0027143854
2981777,1.3395334114
2990251,0.5456900542
2998818,0.1947944991
3025779,0.1145743567
3034678,0.5743856314
3056553,0.7658470149
3060723,0.8152475168
3062481,0.7658470149
3073246,0.3847234004
3075468,0.4949480625
3088608,0.2104460179
3101820,0.5330530259
3110642,0.7842944733
3117819,2.8609133721
3130548,2.8609133721
3137719,0.1998387373
3137946,1.5058846362
3158438,0.3961000996
3169925,2.8609133721
3188063,0.2878653919
3190485,0.9191192151
3196926,0.6756557124
3197630,0.7295973319
3197857,0.9860655792
3200980,1.9967782813
3204092,0.7658470149
3240988,2.8609133721
3254790,0.4437873085
3292182,0.5152153827
3298675,0.5456900542
3321403,0.2467235636
3328467,0.3053073397
3328560,0.8576053449
3329283,0.5282345434
3334134,0.4437873085
3334551,0.431493674
3356796,0.7658470149
3434712,1.1292667701
3436902,0.3053073397
3440130,3.2250802257
3453786,0.3816112192
3457093,0.7658470149
3457760,0.3996440815
3457996,0.2466070259
3469604,0.5330530259
3469903,0.3248434526
3473692,0.1947944991
3477550,0.3908081
3501516,0.2937306598
3502211,0.6756557124
3510530,0.8227879649
3524158,0.5490436223
3542707,0.840732949
3552026,0.5330530259
3566412,0.3371845435
3587999,0.2133283331
3591060,0.178087004
3595141,0.7658470149
3596560,0.2999703595
3608321,1.904763817
3623104,0.23332983
3625865,0.178087004
3626942,0.4916905687
3640776,1.1290735819
3645827,0.6756557124
3660540,0.1866954266
3671970,0.5586602074
3680966,0.1634264958
3684362,0.1934225343
3686023,0.579679188
3714378,0.623479318
3724960,0.1425902333
3731645,0.840732949
3736721,0.4244233715
3745220,0.3996440815
3762960,0.4437873085
3776999,0.1706592369
3781585,0.8006366231
3803504,0.3659571488
3821673,0.149541048
3826340,0.2104460179
3827734,0.2219198336
3828348,0.3958818957
3837091,0.3958818957
3845484,1.3395334114
3849744,0.431493674
3859646,0.2937306598
3861324,0.5484299176
3864422,1.0119604138
3865733,0.7658470149
3870283,0.9871965391
3872062,0.3174747271
3875026,0.5586602074
3894927,0.3958818957
3906742,0.4437873085
3918053,0.7658470149
3919186,1.0517489463
3919344,0.7658470149
3940121,0.2466070259
3956488,0.623479318
3956959,0.3996440815
3974551,0.2252550624
3979864,0.8576053449
3983410,0.2071308829
3987436,0.1689167043
3987755,0.9571794689
3999257,0.3917391826
4022597,1.904763817
4029466,0.3053073397
4031887,4.0982843542
4031971,0.3822050328
4042095,0.1721339369
4059564,3.2250802257
4061567,0.9871965391
4065488,0.3917391826
4074322,0.7658470149
4079507,0.3996440815
4090763,0.5528219393
4099855,0.3311536288
4116064,0.5282345434
4137146,0.7509160058
4145185,0.3156442037
4145349,0.3107796082
4155142,0.403138868
4157474,1.3761689118
4167499,0.3473862566
4170408,0.3311536288
4175660,2.0386385142
4181747,0.2999703595
4184653,0.1342724293
4198358,0.2196677571
4202868,1.4783162279
4210091,0.4738998667
4210584,1.5827354682
4212437,0.3371845435
4223278,2.2958900525
4230691,0.1721339369
4246616,0.2937306598
4251435,0.1518436038
4252975,0.7658470149
4256338,1.946391944
4264486,2.8541920043
4265389,0.9860655792
4266169,0.3996440815
4300196,0.3996440815
4306260,0.7829433251
4324624,0.2104460179
4328832,0.2819406328
4329902,0.362655156
4331610,0.1718223169
4340636,7.7701541806
4346015,1.3539344815
4352013,1.0060793295
4355828,0.9404047432
4361526,0.5481127756
4362252,0.5139563082
4365964,0.3659493793
4376734,0.2611836689
4379238,0.1518436038
4381085,0.3816112192
4391506,0.3732474316
4393499,0.7509160058
4406683,0.7658470149
4408116,0.5481127756
4415617,0.840732949
4426286,0.3053073397
4444427,0.7658470149
